Database Tables

	Table Name	Access Type	Accesses	Gross [microsec]	B	BuffType	Table Category	P/C	Short Description	Package

	ABAP SQL Setup	Open SQL	  1,210	          83,791					Internal ABAP SQL Events; See SAP Note 03290913
	FINSC_LD_CMP	Open SQL	     12	          21,137	On	Complete	TRANSP		CompCode-Dependent Settings for Univ. Journal Entry Ledger	FINS_ACDOC_CUST
	POC_C_BOR_EVT	Open SQL	      1	               5	On	Complete	TRANSP		BOR Events Relevant for Process Observer	BS_POC_INSTR
	T8G12	Open SQL	      1	               5	On	Complete	TRANSP		Classify FI Document Type for Document Splitting	GLT0
	/SYCLO/YCA000P	Open SQL	      1	               5	On	Complete	TRANSP		Mobile application - parameters - Custom Config	/SYCLO/CORE
	/SYCLO/YCA000FT	Open SQL	      1	               5	On	Complete	TRANSP		Mobile application - feature description - Custom Config	/SYCLO/CORE
	T007DT	Open SQL	      1	               5	On	Complete	TRANSP		Deferred Tax Rules	FB_DEFTAX
	TCOKO	Open SQL	      1	               5	On	Generic	TRANSP		Constants for PP orders	CO
	T001B_PS	Open SQL	      1	               5	On	Generic	TRANSP		Account Assignment Objects in General Ledger	FMGL_TOOLS
	FARRIC_ACTIVE	Open SQL	      1	               5	On	Complete	TRANSP		Activation Parameter for Integration Component	FARRIC_SD_MAIN
	/CPD/PWSC_MPTYP	Open SQL	      1	               5	On	Complete	TRANSP		CPD: Master Project Type Table	/CPD/PWS_WS_CUST
	TFAAD_BSN_FUNC	Open SQL	      1	               5	On	Complete	TRANSP		Validation of Business Function Switches for FI-AA	AA_BAS_CUS_SFWS
	FINS_TRR_DRK_SFS	Open SQL	      1	               5	On	Complete	TRANSP		Derive Recognition Key for Sell from Stock	FINS_REV_REC_CUST
	T149	Open SQL	      1	               5	On	Generic	TRANSP		Valuation type/valuation class	MG
	TCUWS	Open SQL	      1	               5	On	Complete	TRANSP		Customizing: Batch Configuration for Rel.3.0	VBWS
	TCUBN	Open SQL	      1	               5	On	Complete	TRANSP		Customizing: Automatic Batch Number Assignment	VB
	USRBF2	Open SQL	      1	               5	On	Generic	TRANSP		User buffer content for fast RFC logon - new	SUSR
	TJ05	Open SQL	      1	               5	On	Generic	TRANSP		Permitted transactions per object type	BSV
	TKSVD_VRGNG	Open SQL	      1	               5	On	Complete	TRANSP		Assign Valuation Date Profile to Business Transactions	KSVD
	/SCWM/T340D	Open SQL	      1	               5	On	Generic	TRANSP		Define Values for Warehouse Number	/SCWM/CORE
	TWGTA	Open SQL	      1	               5	On	Complete	TRANSP		Global Trade Management: Control Table	WB2B
	TJ03	Open SQL	      1	               5	On	Complete	TRANSP		Object types	BSV
	TACEDS_LEGACYM	Open SQL	      1	               5	On	Generic	TRANSP		Legacy Data Transfer Control	ACE-DS
	BGRFC_MAIN_I_DST	Open SQL	      1	               4	On	Complete	TRANSP		bgRFC Inbound Destination	SQRFC2
	TCKH5	Open SQL	      1	               4	On	Generic	TRANSP		Cost Component Structure - Texts	CKJ1
	FAGL_CUS_GENLEVL	Open SQL	      1	               4	On	Complete	TRANSP		New General Ledger Accounting: Generation Status (Customer)	FAGL_LEDGER_CUST
	OVS_VIES	Open SQL	      1	               4	On	Complete	TRANSP		Partner Function for Check IDs	ID-FI-OVF-ABA
	/SYCLO/YCA000A	Open SQL	      1	               4	On	Complete	TRANSP		Mobile application - Satellite Systems - Custom Config	/SYCLO/CORE
	FAGL_SPLIT_DEVSY	Open SQL	      1	               4	On	Complete	TRANSP		Change Deactivation -> Activation of Split per Company Code	FAGL_LEDGER_CUST
	FAGL_SEG_METHOD	Open SQL	      1	               4	On	Complete	TRANSP		Derivation Method for Segment	FAGL_ORG_UNITS
	T043T	Open SQL	      1	               4	On	Generic	TRANSP		FI tolerance groups for employees	FBAS
	TACE_OP_PERC	Open SQL	      1	               4	On	Generic	TRANSP		Time-Dep. Percentage for Derived Item Types (Operator "P")	ACE_S4
	TMLCCSSCOPE	Open SQL	      1	               4	On	Complete	TRANSP		Actual Cost Component Split: Structure of Data Range	CKMC
	TXS_OP_CONN_CONF	Open SQL	      1	               4	On	Complete	TRANSP		External Tax Calc. Engines OnPremise Destination Settings	GLO_GEN_TXS_BASE
	T8G28	Open SQL	      1	               4	On	Complete	TRANSP		Item Categories Permitted per Business Transaction Variant	GLT0
	/SCMB/TBUSSYS	Open SQL	      1	               4	On	Complete	TRANSP		Buffer for SLD Data of Business Systems	/SCMB/BUSSYS
	/SCWM/TQIOT	Open SQL	      1	               4	On	Complete	TRANSP		Inspection Object Type	/SCWM/QINSP
	/SCWM/TIMCGRBEW	Open SQL	      1	               4	On	Complete	TRANSP		Map EWM Reason Code to ECC Reason for Movement	/SCWM/ERP_INTEGRATION
	TMY04	Open SQL	      1	               4	On	Complete	TRANSP		Company Code Parameters for LIFO/FIFO Valuation	MRY
	T340D	Open SQL	      1	               4	On	Generic	TRANSP		WM Default Values	LVS
	/SAPSLL/TLER3	Open SQL	      1	               4	On	Complete	TRANSP		SLL: R/3 Backend System: Control: Call Customs Server	/SAPSLL/PLUG_IN_R3
	/SCWM/TIMBWA	Open SQL	      1	               4	On	Complete	TRANSP		Determine ERP MM-IM Movement Type	/SCWM/ERP_INTEGRATION
	TBSPECDEST	Open SQL	      1	               4	On	Complete	TRANSP		Special RFC destinations for synchronous calls	SALE
	CKMLAB01Z	Open SQL	      1	               4	On	Complete	TRANSP		Material Update Structure (Line Assignment)	CKMC
	/SCWM/TIMBWACAT	Open SQL	      1	               4	On	Complete	TRANSP		Determine ERP MM-IM Movement Type: Stock Type	/SCWM/ERP_INTEGRATION
	J_1AINFMET	Open SQL	      1	               4	On	Complete	TRANSP		Inflation Methods	J1AI
	/SCDL/BO_BOPF3	Open SQL	      1	               3	On	Complete	TRANSP		Mapping DOCCAT - BO_KEY	/SCDL/BUSINESS_OBJECTS
	TACEDS_RAIVLV	Open SQL	      1	               3	On	Complete	TRANSP		Variants for Time Intervals for Review and/or Approval	ACE_S4
	TACECOMPC	Open SQL	      1	               3	On	Generic	TRANSP		Customer Settings for Components	ACE
	T370T	Open SQL	      1	               3	On	Complete	TRANSP		Equipment categories	IEQM
	T043	Open SQL	      1	               3	On	Generic	TRANSP		Assign Accounting Clerks --> Tolerance Group	FBAS
	FQMC_TRANSFER	Open SQL	      1	               3	On	Complete	TRANSP		Customizing for Intial Transfer of Liquidity Planner Items	FQM_CORE
	TBLSYSDEST	Open SQL	      1	               3	On	Complete	TRANSP		RFC Destination of Logical System	SALE
	/SCWM/TIMBUSTR	Open SQL	      1	               3	On	Complete	TRANSP		Determine ERP MM-IM Movement Type: Posting String Reference	/SCWM/ERP_INTEGRATION
	TCK30	Open SQL	      1	               3	On	Complete	TRANSP		Cost Component Transfer	CKJ1
	CSPC_LSYS_PTY	Open SQL	      1	               3	On	Complete	TRANSP		Cross-System Process Control: Process Type (Configuration)	FIN_CSPC_FRW
	FINS_TRR_CNTRL	Open SQL	      1	               3	On	Complete	TRANSP		Event Based Revenue Recognition: Expert control	FINS_REV_REC_CUST
	/SAPAPO/TCLSYS	Open SQL	      1	               3	On	Complete	TRANSP		Definition of Characteristic and Class System	/SAPAPO/DDIC_STABLE_CORE
	FINS_MIG_CUST	Open SQL	      1	               3	On	Complete	TRANSP		Define Offsetting Account Determination	FINS_FI_MIG
	/SYCLO/YCA000PT	Open SQL	      1	               3	On	Complete	TRANSP		Mobile application - param values (lang specific)  - Custom	/SYCLO/CORE
	TCUDB	Open SQL	      1	               2	On	Complete	TRANSP		Customizing Documentary Batch	VBDOCUBATCH
	T8G11	Open SQL	      1	               2	On	Complete	TRANSP		Assignment: MM movement type- accounting transaction variant	GLT0
	FMBLBASIC	Open SQL	      1	               2	On	Complete	TRANSP		Budgetary Ledger Basic Settings	FMFG_BLCORE_E
	FCOC_COGS_SA	Open SQL	      1	               2	On	Complete	TRANSP		Source Accounts and Valuation Views for Split	FINS_COPA_COGS_SPLIT
	BGRFC_CUST_I_SYS	Open SQL	      1	               2	On	Complete	TRANSP		Customizing for Outbound Scheduler/System-Wide Settings	SQRFC2
	QRFC_O_REF_UNIT	Open SQL	      1	               1			TRANSP		Outbound qRFC: Unit Reference	SQRFC2
	QRFC_O_QIN	Open SQL	      1	               1			TRANSP		Inbound qRFC: Queue Order	SQRFC2
	QRFC_O_SDATA	Open SQL	      1	               1			TRANSP		Outbound qRFC: Unit Payload	SQRFC2
	QRFC_I_SDATA	Open SQL	      1	               1			TRANSP		Inbound qRFC: Unit Payload	SQRFC2
	TACEDS_RAIVLVR	Open SQL	      1	               1	On	Complete	TRANSP		Variants for Time Intervals for Review and/or Approval	ACE_S4
	BGRFC_O_RUNNABLE	Open SQL	      1	               1			TRANSP		Outbound tRFC/qRFC: Executable Units	SQRFC2
	TRFC_O_DEST	Open SQL	      1	               1			TRANSP		Client and Destination Name for Outbound tRFC	SQRFC2
	QRFC_O_QOUT_LOCK	Open SQL	      1				TRANSP		Lock Table for Parallel Entries in QRFC_O_QOUT	SQRFC2
	QRFC_I_QIN_LOCK	Open SQL	      1				TRANSP		Lock Table for Parallel Entries in QRFC_I_QIN	SQRFC2
	BGRFC_O_DESTLOCK	Open SQL	      1				TRANSP		Outbound tRFC/qRFC: Destination Locks	SQRFC2
	BGRFC_I_RUNNABLE	Open SQL	      1				TRANSP		bgRFC Inbound Executable Units	SQRFC2
	BGRFC_I_DESTLOCK	Open SQL	      1				TRANSP		Inbound tRFC/qRFC Destination Locks	SQRFC2
	QRFC_O_UNIT	Open SQL	      1				TRANSP		Outbound qRFC: Unit Header	SQRFC2
	BGRFC_LOCK_TIME	Open SQL	      1				TRANSP		Timestamp when bgRFC Locks Removed	SQRFC2
	QRFC_I_UNIT	Open SQL	      1				TRANSP		Inbound qRFC: Unit Header	SQRFC2
	TRFC_O_UNIT_LOCK	Open SQL	      1				TRANSP		Outbound tRFC: Unit Locks	SQRFC2
	QRFC_I_UNIT_LOCK	Open SQL	      1				TRANSP		Inbound qRFC: Unit Locks	SQRFC2
	QRFC_O_UNIT_LOCK	Open SQL	      1				TRANSP		Outbound qRFC: Unit Locks	SQRFC2
	TRFC_O_SDATA	Open SQL	      1				TRANSP		tRFC: Unit Payload	SQRFC2
	QRFC_I_QIN_TOP	Open SQL	      1				TRANSP		Inbound qRFC Queue (Top Unit)	SQRFC2
	QRFC_O_QOUT_TOP	Open SQL	      1				TRANSP		Outbound qRFC Queue (Top Unit)	SQRFC2
	TRFC_O_UNIT	Open SQL	      1				TRANSP		Outbound tRFC: Unit Header	SQRFC2
